id,name,movieId
178444,peer pressure,10947
188237,teenage romance,10947
572,sex,17628
1664,eroticism,17628
5906,sex addiction,17628
6038,marriage,17628
13059,prostitution,17628
33625,illegal prostitution,17628
100,slum,8443
246,dancing,8443
549,prostitute,8443
572,sex,8443
931,jealousy,8443
1161,brazil,8443
1721,fight,8443
2150,cocaine,8443
2483,nudity,8443
4728,knife,8443
6149,police,8443
6593,stripper,8443
9713,friends,8443
9727,thief,8443
9840,romance,8443
13149,pregnancy,8443
14837,rage,8443
14964,drug,8443
155490,disco,8443
207268,neo-noir,8443
208792,streets,8443
190370,erotic movie,18553
10183,independent film,26567
237,gay,17021
2606,jew,17021
2864,one-night stand,17021
10183,independent film,17021
10198,gay relationship,17021
215404,laxative,17021
154802,silent film,53231
10183,independent film,22747
10115,snowman,27320
2570,rock star,17741
4048,musician,17741
5282,rolling stones,17741
14964,drug,17741
34079,death,17741
208992,1960s,17741
213750,inspired by celebrity,17741
3012,court case,25563
6075,sport,146322
718,confession,43147
918,newspaper,43147
2013,attempted murder,43147
10229,singer,43147
193879,dictaphone,43147
779,martial arts,7549
780,kung fu,7549
1627,patriotism,7549
1741,blindness and impaired vision,7549
1796,sake,7549
1946,restaurant,7549
2682,shanghai,7549
3929,hope,7549
4262,tea,7549
4801,respect,7549
4849,exile,7549
5329,rice,7549
5642,beggar,7549
6054,friendship,7549
6075,sport,7549
208349,child,7549
293,female nudity,41796
572,sex,41796
2483,nudity,41796
10183,independent film,41796
14669,older man younger woman relationship,41796
154937,bisexual,41796
223816,censor,41796
830,car race,9615
1926,car journey,9615
3296,car mechanic,9615
3796,auto,9615
6996,car garage,9615
8574,auto-tuning,9615
10931,drifting,9615
33885,car,9615
159953,automobile racing,9615
212,london england,9513
977,cat,9513
2281,mistake in person,9513
2613,luxury,9513
4391,wretch,9513
177998,nobility,9513
195032,garfield,9513
5540,heavy metal,20604
6027,music,20604
6579,music festival,20604
10983,anthropology,20604
187056,woman director,20604
220,berlin,410
515,women,410
567,alcohol,410
570,rape,410
725,lovesickness,410
894,depression,410
1850,daily life,410
1979,balcony,410
1982,old people's nurse,410
1983,pharmacist,410
1988,wodka,410
6054,friendship,410
9457,single,410
34094,extramarital affair,410
156052,unemployment,410
2334,nightclub,25509
155436,classic noir,25509
156208,federal agent,25509
171439,bribe,25509
521,washington d.c.,31998
14760,scientist,31998
1591,ex-detainee,9917
4725,baby-snatching,9917
18026,drug lord,9917
160488,hoodlum,9917
1603,extraterrestrial technology,10770
3230,male friendship,10770
9951,alien,10770
12392,best friend,10770
15090,police officer,10770
3637,double agent,4375
4289,secret agent,4375
2375,junkie,8008
2654,methadone programme,8008
6979,straßenkids,8008
10183,independent film,8008
14964,drug,8008
187056,woman director,8008
197619,foreign,8008
208792,streets,8008
378,prison,60269
5657,australia,60269
9503,outlaw,60269
10183,independent film,60269
205624,ozploitation,60269
6038,marriage,51303
154802,silent film,51303
83,saving the world,1452
849,dc comics,1452
8872,invulnerability,1452
9663,sequel,1452
9715,superhero,1452
9717,based on comic,1452
163420,kryptonite,1452
163455,super powers,1452
179102,superhuman strength,1452
202526,lex luthor,1452
10181,based on play or musical,43654
220966,edward ii,43654
701,cuba,7872
7963,guantánamo,7872
10183,independent film,7872
187056,woman director,57406
9715,superhero,14113
9963,kids and family,14113
1329,canada,15049
6149,police,15049
9826,murder,15049
15127,killer,15049
167316,buddy cop,15049
242,new york,18191
366,sex-shop,18191
549,prostitute,18191
572,sex,18191
663,fortune teller,18191
1449,underworld,18191
9826,murder,18191
10360,prejudice,18191
12425,racism,18191
14819,violence,18191
163949,pawnshop,18191
220448,bipolar disorder,18191
572,sex,14474
596,adultery,14474
894,depression,14474
1326,infidelity,14474
2334,nightclub,14474
2483,nudity,14474
3201,orgasm,14474
6044,promise,14474
7984,bikini,14474
8616,guru,14474
9673,love,14474
10768,lesbian,14474
14794,lust,14474
14964,drug,14474
40952,therapy,14474
208433,pleasure,14474
387,california,773
1155,brother sister relationship,773
1157,wife husband relationship,773
2783,family's daily life,773
3089,oscar award,773
3306,highway,773
3746,professor for literature,773
5496,beauty contest,773
5549,beauty queen contest,773
7312,road trip,773
10235,family relationships,773
33694,family holiday,773
167043,road movie,773
187056,woman director,773
191583,beauty pageant,773
10183,independent film,16429
1739,holocaust,19999
2450,auschwitz,19999
10249,mengele,19999
642,robbery,36576
703,detective,36576
9663,sequel,36576
156236,jewel thief,36576
159550,pink panther,36576
560,oxygen,33005
657,fire,33005
919,smoking,33005
1925,camera,33005
6025,photography,33005
6149,police,33005
14601,explosion,33005
18524,refrigerator,33005
33632,apartment,33005
208526,insect,33005
5540,heavy metal,36762
6152,supernatural,36762
10138,satan,36762
10183,independent film,36762
10183,independent film,19676
2013,attempted murder,10308
2203,unexpected happiness,10308
2587,married couple,10308
3640,work,10308
3836,success,10308
164494,uxoricide,10308
166113,marriage problems,10308
221412,colleague,10308
2570,rock star,34380
4097,independence,34380
4344,musical,34380
4470,punk,34380
5129,to make music,34380
5288,rock,34380
6027,music,34380
6029,concert,34380
10183,independent film,34380
11053,punk rock,34380
41591,music band,34380
173919,punk band,34380
1200,greece,19972
13065,soldier,19972
162861,ancient greece,19972
171603,s.a.t.,19972
1307,butler,21631
3301,suspicion,21631
3581,witness,21631
4123,embassy,21631
5202,boy,21631
6038,marriage,35955
10562,on the run,35955
13142,gangster,35955
191130,police hunt,35955
195402,film noir,35955
321,terror,1164
936,loss of mother,1164
1419,gun,1164
1629,morocco,1164
1635,deaf-mute,1164
1768,san diego,1164
1941,ecstasy,1164
2173,illegal immigration,1164
2201,first time,1164
2341,nanny,1164
5600,daughter,1164
14677,bullet wound,1164
159753,ensemble cast,1164
1316,captain,71282
3799,ship,71282
12988,pirate,71282
207394,secret cargo,71282
818,based on novel,72881
1415,small town,72881
3691,forbidden love,72881
9673,love,72881
163048,decadence,72881
170633,southern,72881
195900,distillery,72881
208327,zealous,72881
221754,nubile woman,72881
228406,prevarication,72881
228408,spoilt marriage,72881
228409,existential drama,72881
110,venice,9520
703,detective,9520
1328,secret,9520
2041,island,9520
7063,children gang,9520
155790,private detective,9520
6946,blonde,42839
10183,independent film,13141
1299,monster,31915
1852,mutant,31915
9794,toxic,31915
10322,native american,31915
33480,environmental,31915
223059,animal horror,31915
187310,springfield illinois,43838
207928,19th century,43838
209409,abraham lincoln,43838
1356,billard,11554
1411,brothel,11554
10183,independent film,11554
14735,motorcycle,11554
33625,illegal prostitution,11554
154802,silent film,11554
830,car race,25305
6075,sport,25305
271,competition,35199
10073,documentary,35199
11836,contest,35199
185438,crossword puzzle,35199
90,paris,15383
1631,concentration camp,15383
1956,world war ii,15383
2349,german,15383
2624,czech,15383
2652,nazis,15383
9904,french resistance,15383
9905,german occupation,15383
4344,musical,47850
1009,baby,9072
2393,adoption,9072
2587,married couple,9072
5290,small person,9072
15009,criminal,9072
4344,musical,43903
156028,broadway,43903
10260,mechanic,86604
10332,salesman,86604
10729,car salesman,86604
1605,new love,21712
4116,heaven,21712
14624,cruelty,21712
733,dancer,43600
1459,marriage proposal,43600
4344,musical,43600
5571,great depression,43600
6521,theatre director,43600
7644,revue,43600
9890,jail,43600
14657,bail,43600
156764,pre-code,43600
163070,burlesque,43600
165168,opening night,43600
169590,police raid,43600
190849,broadway show,43600
191207,uptown,43600
200662,night court,43600
228195,the three stooges,43600
237062,financial backer,43600
293,female nudity,27716
577,black people,27716
738,sexuality,27716
3208,bunny,27716
11550,black activist,27716
12425,racism,27716
161919,adult animation,27716
236,suicide,54111
1013,homophobia,54111
1475,telepathy,54111
2913,diary,54111
6054,friendship,54111
6270,high school,54111
6733,bullying,54111
9673,love,54111
9853,paranormal,54111
10586,korea,54111
10768,lesbian,54111
162846,ghost,54111
441,assassination,9727
591,cia,9727
720,helicopter,9727
736,journalist,9727
840,usa president,9727
900,trailer park,9727
1589,sniper,9727
3088,bodyguard,9727
5340,investigation,9727
6149,police,9727
9665,cover-up,9727
10410,conspiracy,9727
10950,shootout,9727
11033,first lady,9727
14601,explosion,9727
14819,violence,9727
15156,cell phone,9727
15483,car chase,9727
33457,alcoholic,9727
41249,secret service,9727
177185,videotape,9727
187844,flashback,9727
227147,underwater fight,9727
8029,drama,14120
190283,greenwich village,76344
15167,police detective,42636
33458,gay man,42636
155453,gritty,42636
1299,monster,9297
1328,secret,9297
4290,toy,9297
10103,children,9297
10226,neighbor,9297
10364,mission,9297
208349,child,9297
2038,love of one's life,26826
4127,one-sided love,26826
6255,insanity,26826
549,prostitute,5070
33625,illegal prostitution,5070
191275,sadomasoquismo,5070
211,bureaucracy,43778
701,cuba,43778
2968,grave,43778
3030,nightmare,43778
3739,funeral,43778
8201,satire,43778
11514,social satire,43778
34079,death,43778
166512,graveyard,43778
206288,booklet,43778
1585,snake,326
3800,airplane,326
9937,suspense,326
18525,fbi agent,326
34079,death,326
158130,animal attack,326
158153,first class,326
179431,duringcreditsstinger,326
195435,snake attack,326
197487,witness to a crime,326
213,upper class,512
549,prostitute,512
736,journalist,512
793,drowning,512
918,newspaper,512
2343,magic,512
2591,tarot cards,512
2594,magic show,512
2596,lordship,512
2619,suspicion of murder,512
2623,headline,512
3739,funeral,512
5340,investigation,512
5600,daughter,512
6031,music instrument,512
6155,afterlife,512
8181,swimming pool,512
9826,murder,512
10329,wealth,512
14638,american,512
158431,united kingdom,512
5922,north carolina,9718
6157,prayer,9718
9848,family dinner,9718
14735,motorcycle,9718
15086,advertising,9718
15160,divorce,9718
159953,automobile racing,9718
161630,nascar,9718
161635,dog trainer,9718
161636,car movie,9718
161643,sport competition,9718
161647,psychosomatic illness,9718
161652,french stereotype,9718
179430,aftercreditsstinger,9718
179431,duringcreditsstinger,9718
2598,museum,1593
4062,skeleton,1593
4225,night shift,1593
4630,chaos,1593
5146,genghis khan,1593
5566,maya civilization,1593
5647,natural history,1593
5648,theodore roosevelt,1593
12616,dinosaur,1593
15101,based on children's book,1593
15252,magical object,1593
41180,security guard,1593
179431,duringcreditsstinger,1593
209387,inanimate objects coming to life,1593
321,terror,1852
708,runaway,1852
905,alarm clock,1852
1701,hero,1852
2733,firemen,1852
2736,fire engine,1852
5597,war on terror,1852
10084,rescue,1852
11399,marine,1852
11612,hospital,1852
18029,trapped,1852
18030,rubble,1852
18031,rescue team,1852
1992,professor,1262
2132,literature,1262
9673,love,1262
9799,romantic comedy,1262
10818,author,1262
10855,fate,1262
34079,death,1262
41589,dying,1262
155251,novelist,1262
188994,publisher,1262
215325,what if,1262
918,newspaper,126781
2571,tv show,126781
13005,doctor,126781
41523,brooklyn new york city,126781
219950,good samaritan,126781
10181,based on play or musical,47758
190977,usherette,47758
10988,based on tv series,82
168179,drug deal,82
168186,havana cuba,82
168192,speedboat\xa0,82
10183,independent film,14963
2708,hitman,9921
3045,mission of murder,9921
5921,step mother,9921
7269,labor pain,9921
13142,gangster,36342
155798,sing sing,36342
90,paris,1986
240,underdog,1986
447,post traumatic stress  disorder,1986
494,father son relationship,1986
936,loss of mother,1986
973,refugee camp,1986
1279,medicine,1986
1900,immigration,1986
2038,love of one's life,1986
2393,adoption,1986
2606,jew,1986
2754,trauma,1986
3901,rabbi,1986
3903,bar mitvah,1986
4337,famine,1986
5598,tel aviv,1986
5945,zionism,1986
5946,ethiopia,1986
5947,military service,1986
5948,studies,1986
5949,doctors without borders,1986
5950,christian,1986
5951,sudan,1986
13005,doctor,1986
160910,xenophobia,1986
10978,bad cop,31152
11436,redemption,31152
164092,blindness,31152
187056,woman director,31152
195402,film noir,31152
582,san francisco,1402
641,single parent,1402
960,homeless person,1402
992,bus,1402
2346,worker,1402
2981,homelessness,1402
3640,work,1402
4636,church service,1402
4671,bad luck,1402
5565,biography,1402
10332,salesman,1402
10631,stockbroker,1402
3434,thailand,2805
4034,class society,2805
10791,teenage crush,2805
13160,university,2805
6270,high school,9293
6496,basketball,9293
9748,revenge,9293
13072,falling in love,9293
18068,teenage boy,9293
187056,woman director,9293
190116,school life,9293
197746,cheater,9293
3126,ant,9906
3650,child hero,9906
6380,shrinking,9906
8790,ant-hill,9906
10103,children,9906
395,gambling,43597
477,train station,43597
837,show business,43597
1936,blackmail,43597
6149,police,43597
12371,gunfight,43597
13008,train,43597
13142,gangster,43597
15162,dog,43597
154123,irish american,43597
188621,usher,43597
188622,yodeler,43597
496,poetry,47880
6054,friendship,47880
10937,memory,47880
567,alcohol,31032
1546,ambulance,31032
4232,melancholy,31032
10123,dark comedy,31032
11612,hospital,31032
14557,undressing,31032
41603,paramedic,31032
209983,romanian new wave,31032
744,madrid,51857
1156,sister sister relationship,51857
236862,strange world of adults,51857
156641,monitor,42479
163726,hitchhiking,42479
164880,electroconvulsive therapy,42479
351,poison,1948
720,helicopter,1948
782,assassin,1948
2483,nudity,1948
2708,hitman,1948
4680,adrenalin,1948
5572,fistfight,1948
8181,swimming pool,1948
9748,revenge,1948
10950,shootout,1948
14735,motorcycle,1948
14964,drug,1948
15156,cell phone,1948
15483,car chase,1948
18520,though guy,1948
159546,pharmacy,1948
163516,defibrillation,1948
166093,hospital gown,1948
177127,emergency room,1948
179430,aftercreditsstinger,1948
185686,sweatshop,1948
198962,run,1948
226710,epinephrine,1948
428,nurse,148
449,yugoslavia,148
730,factory worker,148
875,dubrovnik,148
894,depression,148
1014,loss of lover,148
1327,war crimes,148
1382,factory,148
3737,dying and death,148
13006,torture,148
181011,oil platform,148
187056,woman director,148
227510,hearing impaired,148
2220,polar zone,9951
5956,stuntman,9951
12392,best friend,9951
163080,finland,9951
436,south seas,77250
10183,independent film,52452
378,prison,31979
3441,sentence,31979
9826,murder,31979
15009,criminal,31979
15011,criminal underground,31979
2362,chaos theory,5289
15363,bank robbery,5289
1224,radio station,9782
3740,radio presenter,9782
4305,radio transmission,9782
10183,independent film,9782
4402,peasant,9907
4932,farm,9907
5543,cow,9907
8791,cojote,9907
18035,family,9907
1416,jazz,42501
33841,incest,42501
225832,boy scout,42501
229776,resort sex,42501
155436,classic noir,27203
199073,wife murder,27203
478,china,63618
10093,priest,63618
1468,child murderer,35921
33519,courtroom,35921
392,england,15696
9937,suspense,15696
11159,wartime,15696
156086,canterbury,15696
642,robbery,19017
720,helicopter,19017
10260,mechanic,19017
10562,on the run,19017
3202,con man,42756
10965,playwright,42756
195402,film noir,42756
293,female nudity,37929
818,based on novel,37929
1353,underground,37929
1930,kidnapping,37929
1964,cave,37929
2483,nudity,37929
5657,australia,37929
8102,elementary school,37929
9748,revenge,37929
10349,survival,37929
10508,teacher,37929
10873,school,37929
13078,skinny dipping,37929
157906,outback,37929
193760,australian outback,37929
205624,ozploitation,37929
1563,prisoner,15414
2020,revolution,15414
4565,dystopia,15414
6083,politician,15414
6086,government,15414
13015,terrorism,15414
189433,tyranny,15414
248,date,7859
1595,ex-girlfriend,7859
3797,bicycle,7859
7928,crack,7859
10183,independent film,7859
612,hotel,16998
818,based on novel,16998
1822,bath,16998
2138,joke,16998
3721,health,16998
4183,wife,16998
6038,marriage,16998
10410,conspiracy,16998
10685,escape,16998
12997,dinner,16998
14522,co-worker,16998
18047,anger,16998
41410,madness,16998
164715,photo,16998
180209,shave,16998
181657,moustache,16998
199214,mental,16998
203121,idea,16998
780,kung fu,25645
4556,protection,25645
33344,bandit,25645
209157,childhood sweetheart,25645
184656,wuxia,18672
572,sex,11559
1533,isolation,11559
2343,magic,11559
4436,addicted,11559
13073,fear,11559
13154,world,11559
14601,explosion,11559
14964,drug,11559
40895,illness,11559
159947,parents,11559
170344,imagination,11559
197823,lonely,11559
202760,hopeless,11559
202764,dolls,11559
4344,musical,31513
6075,sport,31513
193515,american football hero,31513
830,car race,10348
3296,car mechanic,10348
6149,police,10348
6996,car garage,10348
10909,lawyer,26718
161229,g man,26718
376,neo-nazi,1023
1499,pastor,1023
1660,suppressed past,1023
2045,cynic,1023
2251,lie,1023
4637,parish,1023
6150,faith,1023
8201,satire,1023
9649,god,1023
10123,dark comedy,1023
11001,religion,1023
14765,church,1023
33457,alcoholic,1023
33673,apple,1023
46958,good and bad,1023
199623,religious humour,1023
290,angel,59964
6154,hell,59964
6157,prayer,59964
7281,shooting,59964
10229,singer,59964
14765,church,59964
155841,gambler,59964
154802,silent film,71436
236,suicide,2168
570,rape,2168
579,american football,2168
738,sexuality,2168
931,jealousy,2168
1328,secret,2168
6270,high school,2168
6438,anorexia,2168
10614,tragedy,2168
10873,school,2168
12105,student,2168
13130,teenager,2168
13149,pregnancy,2168
14964,drug,2168
193400,teen drama,2168
203675,peers,2168
207691,abuse,2168
1156,sister sister relationship,10118
10329,wealth,10118
18035,family,10118
187056,woman director,10118
211295,riches to rags,10118
171115,hot dog costume,9788
171119,electro shock,9788
171122,fake school,9788
171125,strait jacket,9788
171127,croquet,9788
171129,sprinkler system,9788
572,sex,14174
2483,nudity,14174
3182,seduction,14174
12420,unsimulated sex,14174
14794,lust,14174
34094,extramarital affair,14174
180340,voyeur,14174
190370,erotic movie,14174
199553,outgoing,14174
853,crime fighter,11689
1365,harley davidson,11689
6149,police,11689
7477,police everyday life,11689
40957,police academy,11689
237,gay,14893
1326,infidelity,14893
3183,bisexuality,14893
6038,marriage,14893
10180,homosexuality,14893
10198,gay relationship,14893
187056,woman director,14893
703,detective,33813
17981,foster sister,33813
2983,passion,1540
798,sheriff,26502
9503,outlaw,26502
194062,wells fargo,26502
6271,boarding school,57840
6783,orphanage,57840
8729,lighthouse keeper   ,57840
2343,magic,1491
7376,princess,1491
9673,love,1491
9823,rivalry,1491
18267,vienna austria,1491
169456,crown prince,1491
176857,duchess,1491
188989,supernatural power,1491
209157,childhood sweetheart,1491
233055,vienna,1491
180077,don juan,34233
128,love triangle,33792
1326,infidelity,33792
6078,politics,33792
15134,election,33792
165047,presidential candidate,33792
174019,american president,33792
187306,presidential campaign,33792
180079,san quentin,51601
213,upper class,1165
936,loss of mother,1165
1025,great britain,1165
1647,sadness,1165
2011,queen,1165
2471,monarchy,1165
2560,paparazzi,1165
2569,prime minister,1165
2623,headline,1165
3089,oscar award,1165
3737,dying and death,1165
4308,queen elisabeth ii,1165
4831,prince charles,1165
4832,buckingham palace,1165
4833,royal family,1165
4835,lady diana spencer,1165
74,germany,9988
271,competition,9988
549,prostitute,9988
567,alcohol,9988
4552,beer,9988
8971,oktoberfest,9988
579,american football,11652
1483,sports team,11652
4671,bad luck,11652
5212,advancement,11652
6075,sport,11652
165636,mortician,13816
165641,tied to chair,13816
165643,song and dance,13816
165646,piano lesson,13816
165647,fisticuffs,13816
165660,talking to the dead,13816
186370,close-up,13816
947,prohibition,34006
4552,beer,34006
5419,bootlegger,34006
6149,police,34006
8132,hooligan,34006
10291,organized crime,34006
163208,singapore,34006
189218,saratoga new york,34006
189219,argent,34006
207046,murder mystery,34006
539,middle east,22238
3582,bride,22238
5597,war on terror,4913
9937,suspense,4913
237,gay,63848
10181,based on play or musical,63848
10325,mistaken identity,63848
10391,mafia,63848
173511,gay bathhouse,63848
4342,geisha,43006
128,love triangle,19072
2587,married couple,19072
2626,exorcism,19072
2723,medium,19072
9826,murder,19072
10181,based on play or musical,19072
10414,trance,19072
10818,author,19072
13097,maid,19072
33476,widower,19072
155251,novelist,19072
162846,ghost,19072
190621,mystery writer,19072
228602,second wife,19072
232165,séance,19072
236254,first wife,19072
238228,late wife,19072
33981,falling down stairs,44892
174448,piano player,44892
210605,workplace humor,44892
90,paris,15265
9903,balloon,15265
197928,laurel and hardy,25599
90,paris,11227
290,angel,11227
5771,seine,11227
258,bomb,29589
392,england,29589
428,nurse,29589
703,detective,29589
770,scotland yard,29589
1604,operation,29589
1956,world war ii,29589
2398,narration,29589
4461,postman,29589
6149,police,29589
8508,party,29589
9720,woods,29589
9826,murder,29589
10483,eccentric,29589
11612,hospital,29589
13005,doctor,29589
8095,oxford,33810
197928,laurel and hardy,43841
1004,commercial,41937
8201,satire,41937
184345,neorealism,41937
171993,mumblecore,24055
4720,ritual,14597
5552,train ride,14597
10084,rescue,14597
12663,little girl,14597
158185,collie dog,14597
178869,lassie,14597
4048,musician,40769
9840,romance,40769
10183,independent film,40769
171993,mumblecore,40769
387,california,9708
2041,island,9708
3800,airplane,9708
5641,limousine,9708
9844,car crash,9708
12097,allergy,9708
18379,bee,9708
542,street gang,14351
577,black people,14351
6075,sport,14351
8635,high school sports,14351
894,depression,9813
1441,christmas party,9813
1635,deaf-mute,9813
5600,daughter,9813
8635,high school sports,9813
8636,blood splatter,9813
10183,independent film,9813
10707,mother daughter relationship,9813
33841,incest,9813
187056,woman director,9813
41406,middle ages,39382
708,runaway,271
930,in love with enemy,271
1412,becoming an adult,271
1621,robber,271
3098,castle,271
5600,daughter,271
5774,forest,271
6054,friendship,271
6062,hostility,271
6187,fairy-tale figure,271
10707,mother daughter relationship,271
208349,child,271
378,prison,35327
6149,police,35327
9778,exploding building,35327
11242,junkyard,35327
14964,drug,35327
171964,secret passageway,35327
204125,prison laundry room,35327
204126,secret entrance,35327
378,prison,49940
163110,theater,49940
220650,escape plan,49940
212,london england,1116
380,brother brother relationship,1116
392,england,1116
393,civil war,1116
836,resistance,1116
1008,guerrilla,1116
1353,underground,1116
1756,opression,1116
2052,traitor,1116
3070,mercenary,1116
4097,independence,1116
4100,british army,1116
4729,dublin,1116
4730,irish civil war,1116
6057,peace,1116
6110,weapon,1116
11004,rural setting,1116
12579,irish republican army,1116
14985,ireland,1116
158217,colonialism,1116
5600,daughter,29966
12440,ranchers,29966
12441,homesteaders,29966
131,italy,43231
1691,dance,43231
9673,love,43231
10048,unrequited love,43231
14669,older man younger woman relationship,43231
14828,city,43231
158628,foreign language adaptation,43231
165212,modern day adaptation,43231
173990,dostoevsky,43231
197823,lonely,43231
810,budapest,41508
1244,hungary,41508
1631,concentration camp,41508
1956,world war ii,41508
1395,arena,50070
5049,ancient rome,50070
5950,christian,50070
10490,empress,50070
196307,nero,50070
445,pornography,9676
5446,observer,9676
12670,los angeles,9676
217324,murder hunt,9676
1299,monster,6948
5774,forest,6948
10941,disappearance,6948
3321,childhood memory,37628
9887,surrealism,37628
10123,dark comedy,37628
13027,wedding,37628
13063,car accident,37628
14669,older man younger woman relationship,37628
14819,violence,37628
157171,nonlinear timeline,37628
160035,suicide note,37628
170579,reference to joan of arc,37628
191529,dress shop,37628
208421,american tourist,37628
9156,d-day,55343
2429,will to survive,5072
15127,killer,5072
207937,forced retirement,5072
220085,defence company,5072
220086,jump the shark,5072
220087,team building,5072
90,paris,2566
658,sea,2566
828,waitress,2566
1155,brother sister relationship,2566
2401,grandmother grandson relationship,2566
2496,impotence,2566
2781,roadhouse,2566
3190,menage a trois,2566
6622,tumor,2566
6805,fashion photographer,2566
10163,cancer,2566
10180,homosexuality,2566
222114,fear of dying,2566
703,detective,1249
931,jealousy,1249
3737,dying and death,1249
4481,deceived wife,1249
4663,lovers,1249
5340,investigation,1249
5446,observer,1249
163455,super powers,1249
2343,magic,9954
3230,male friendship,9954
3616,college,9954
4769,supernatural powers,9954
13130,teenager,9954
974,bank,43829
9910,jesse james,43829
13008,train,43829
34139,railroad,43829
154846,farmer,43829
572,sex,7511
2301,architect,7511
4378,striptease,7511
4481,deceived wife,7511
6593,stripper,7511
13027,wedding,7511
13149,pregnancy,7511
33648,celebration,7511
10183,independent film,14057
10183,independent film,13075
10707,mother daughter relationship,13075
187056,woman director,13075
6490,shopping mall,24916
9865,chase scence,24916
12377,zombie,24916
549,prostitute,7512
592,capitalism,7512
840,usa president,7512
1395,arena,7512
1705,congress,7512
2964,future,7512
4005,human experimentation,7512
4565,dystopia,7512
6092,army,7512
6241,stupidity,7512
6567,hibernation,7512
10123,dark comedy,7512
11514,social satire,7512
12400,brainwashing,7512
18420,surveillance,7512
33483,u.s. congress,7512
162988,dystopic future,7512
164124,mass media,7512
186,christianity,1776
1536,religious education,1776
5767,summer camp,1776
9649,god,1776
10183,independent film,1776
11529,conservatism,1776
14765,church,1776
15302,evangelical christianity,1776
18071,belief in god,1776
33858,right wing,1776
164810,religious fundamentalism,1776
166950,indoctrination,1776
187056,woman director,1776
965,age difference,1963
1157,wife husband relationship,1963
1422,boat,1963
12663,little girl,1963
158540,south korea,1963
2868,crusade,58905
6165,historical figure,58905
1279,medicine,10846
3746,professor for literature,10846
5894,bagdad,10846
5933,poet,10846
5939,iraq,10846
9138,autorin,10846
13072,falling in love,10846
40895,illness,10846
591,cia,32969
818,based on novel,32969
2920,cheerleader,32969
9826,murder,32969
10707,mother daughter relationship,32969
11160,excitement,32969
12105,student,32969
15232,parole,32969
15233,arsonist,32969
160901,parole officer,32969
879,brain tumor,1381
1604,operation,1381
2011,queen,1381
2038,love of one's life,1381
3262,surgeon,1381
3352,tree,1381
3737,dying and death,1381
3755,transience,1381
4978,immortality,1381
5566,maya civilization,1381
15149,monkey,1381
208358,conquest,1381
254,france,15097
6812,film festivals,15097
10714,serial killer,15097
190003,peanuts,15374
90,paris,300
248,date,300
534,mexico,300
572,sex,300
931,jealousy,300
1566,dream,300
2117,subconsciousness,300
2343,magic,300
2483,nudity,300
3030,nightmare,300
3124,cloud,300
9673,love,300
9935,travel,300
10685,escape,300
14893,art,300
170344,imagination,300
202798,insecure,300
242,new york,31148
246,dancing,31148
1233,composer,31148
1741,blindness and impaired vision,31148
4487,boxing match,31148
155497,truck driver,31148
164090,audience,31148
190203,carnegie hall,31148
830,car race,16411
2964,future,16411
8640,young prostitute,16411
13159,chinese,16411
33457,alcoholic,16411
208544,tofu,16411
703,detective,44046
931,jealousy,44046
3182,seduction,44046
3879,suspect,44046
10092,mystery,44046
10183,independent film,44046
13130,teenager,44046
34079,death,44046
18543,combat,52859
156650,machine gun,52859
181385,freighter,52859
4344,musical,43890
156028,broadway,43890
3605,baseball bat,15213
6075,sport,15213
14604,theft,15213
156099,new york yankees,15213
271,competition,9766
1563,prisoner,9766
3396,probation assistant ,9766
6075,sport,9766
14819,violence,9766
155791,american football player,9766
195478,continents,32761
1690,belgium,12249
6634,wheelchair user   ,12249
7277,love-hate relationship,12249
9571,motor sport,12249
163080,finland,12249
1691,dance,34127
3485,comedian,34127
4344,musical,34127
9712,possession,34127
9826,murder,34127
15016,twins,34127
160488,hoodlum,34127
213,upper class,390
558,city portrait,390
774,film business,390
886,film making,390
1505,famous score,390
1902,lisbon,390
1904,life planning,390
1925,camera,390
1926,car journey,390
1927,car breakdown,390
10183,independent film,390
155582,amusement park,390
10183,independent film,66487
242,new york,1595
422,vietnam veteran,1595
949,terrorist,1595
960,homeless person,1595
1465,loss of family,1595
2340,paranoia,1595
2957,vietnam war,1595
5597,war on terror,1595
5598,tel aviv,1595
10183,independent film,1595
10508,teacher,1595
12670,los angeles,1595
160910,xenophobia,1595
236782,agent orange,1595
236,suicide,1622
549,prostitute,1622
1157,wife husband relationship,1622
2085,summer residence,1622
2246,confidence,1622
3451,housewife,1622
5721,engineer,1622
9826,murder,1622
14632,suburb,1622
34094,extramarital affair,1622
157321,boundary violations,1622
157902,psychological,1622
159279,manipulativeness,1622
3260,masochism,15742
9719,taxidermy,15742
12420,unsimulated sex,15742
163699,vomiting,15742
236998,black comedy,15742
10540,bollywood,43410
293,female nudity,5726
582,san francisco,5726
190370,erotic movie,5726
236,suicide,1666
582,san francisco,1666
1252,suicide attempt,1666
3737,dying and death,1666
3810,jumping,1666
293,female nudity,5721
572,sex,5721
596,adultery,5721
931,jealousy,5721
1495,fishing,5721
1879,shower,5721
2350,seattle,5721
2496,impotence,5721
3203,pilot,5721
6054,friendship,5721
8201,satire,5721
10183,independent film,5721
14735,motorcycle,5721
15027,taboo,5721
15136,female homosexuality,5721
18450,exploitation film,5721
33841,incest,5721
155477,softcore,5721
159601,cuckold,5721
173644,communism,5721
178316,bisexual woman,5721
184422,neglected wife,5721
192188,sexually aggressive woman,5721
211279,erotica,5721
